Page,CER,Character Accuracy,WER,Word Accuracy,Bag of Tokens Precision,Bag of Tokens Recall,Bag of Tokens F-measure
18,1.84%,98.16%,0.0657030223390276,93.43%,94.50%,94.88%,0.9468852459016392

Average,1.84%,98.15873015873015,0.0657030223390276,93.42969776609723,94.50261780104712,94.87516425755584,0.9468852459016392
