Page,CER,Character Accuracy,WER,Word Accuracy,Bag of Tokens Precision,Bag of Tokens Recall,Bag of Tokens F-measure
3,0.73%,99.27%,0.03303684879288437,96.70%,97.34%,97.46%,0.973968253968254

Average,0.73%,99.27288280581695,0.03303684879288437,96.69631512071156,97.33502538071066,97.4587039390089,0.973968253968254
