Page,CER,Character Accuracy,WER,Word Accuracy,Bag of Tokens Precision,Bag of Tokens Recall,Bag of Tokens F-measure
3,4.25%,95.75%,0.14456035767511177,85.54%,86.06%,85.54%,0.8579970104633782

Average,4.25%,95.74908088235294,0.14456035767511177,85.54396423248882,86.05697151424287,85.54396423248882,0.8579970104633782
