Page,CER,Character Accuracy,WER,Word Accuracy,Bag of Tokens Precision,Bag of Tokens Recall,Bag of Tokens F-measure
4,2.31%,97.69%,0.04052098408104197,95.95%,95.95%,96.09%,0.9602313810556761

Average,2.31%,97.69353733729162,0.04052098408104197,95.9479015918958,95.95375722543352,96.09261939218524,0.9602313810556761
